id,modelId,isModel,type,article,articleHtml,manufacturerCode,manufacturerCodeHtml,name,nameHtml,unitName,multiplicity,image.60,image.168,image.600,image.750,brand.id,brand.name,brand.synonyms,brand.nameHtml,sections,section.id,section.name,section.externalId,stocks,stockStatus,price.value,price.typeId,contractPrice,defaultPrice,favorite,analog,isAnalogSource,numberOfItemsInCart,badges,isRelated,isRelatedSource,hasRelated,productSets,externalLinks,changeDate,numberOfAnalogues,ean,shortName,series,manufacturerWarranty,deliveryTime
zjx_hWwBpdxqooujP5Zg,null,false,catalog,27270000,27270000,null,,"Душевой гарнитур, Hansgrohe, Crometta S, размер штанги, мм-1042, размер шланга, мм-1600, диаметр ручного душа, мм-100, количество режимов-2, тип струи-Rain, Intense Rain, комплектация-верхний душ, 1jet, Rain, штанга, ручной душ, держатель душа, цвет-хром","Душевой гарнитур, Hansgrohe, Crometta S, размер штанги, мм-1042, размер шланга, мм-1600, диаметр ручного душа, мм-100, количество режимов-2, тип струи-Rain, Intense Rain, комплектация-верхний душ, 1jet, Rain, штанга, ручной душ, держатель душа, цвет-хром",шт,1,/images/60/0d/bc/0dbcdbc993ac6680ddaebf43b7d97a3a.png,/images/168/0d/bc/0dbcdbc993ac6680ddaebf43b7d97a3a.png,/images/750/0d/bc/0dbcdbc993ac6680ddaebf43b7d97a3a.png,/images/750/0d/bc/0dbcdbc993ac6680ddaebf43b7d97a3a.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Душевая стойка"",""id"":411,""externalId"":""e857e839-f962-11e4-9045-003048b99ee9""}]",411,Душевая стойка,e857e839-f962-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,41009.42,469,29321.74,41009.42,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:28:59,null,4011097775913,"Душевой гарнитур, Hansgrohe, Crometta S, цвет-хром",Crometta S,2,45
pjx_hWwBpdxqooujBo56,null,false,catalog,50105000,50105000,null,,"Донный клапан, Hansgrohe, для раковин и биде, механический (Push-Open/Clic Clac), 1 1/4"", форма крышки-круглая, диаметр крышки, мм-64, материал крышки-стеклопластик, цвет крышки-хром, материал сливной пробки-нержавеющая сталь","Донный клапан, Hansgrohe, для раковин и биде, механический (Push-Open/Clic Clac), 1 1/4"", форма крышки-круглая, диаметр крышки, мм-64, материал крышки-стеклопластик, цвет крышки-хром, материал сливной пробки-нержавеющая сталь",шт,1,/images/60/4f/09/4f093e546f7c56bf5228c09769e7f957.jpg,/images/168/4f/09/4f093e546f7c56bf5228c09769e7f957.jpg,/images/750/4f/09/4f093e546f7c56bf5228c09769e7f957.jpg,/images/750/4f/09/4f093e546f7c56bf5228c09769e7f957.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Донный клапан"",""id"":429,""externalId"":""8e1decec-ff99-11e4-9045-003048b99ee9""}]",429,Донный клапан,8e1decec-ff99-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":5,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":5,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,2585.15,469,1848.38,2585.15,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:27:32,null,4011097716282,"Донный клапан, Hansgrohe, для раковин и биде, 1 1/4"", хром",Без коллекции,5,45
PT0fhmwBpdxqooujTwlG,null,false,catalog,50100000,50100000,null,,"Донный клапан, Hansgrohe, для раковин и биде, механический (Push-Open/Clic Clac), 1 1/4"", форма крышки-круглая, диаметр крышки, мм-63, материал крышки-латунь, цвет крышки-хром, материал сливной пробки-латунь","Донный клапан, Hansgrohe, для раковин и биде, механический (Push-Open/Clic Clac), 1 1/4"", форма крышки-круглая, диаметр крышки, мм-63, материал крышки-латунь, цвет крышки-хром, материал сливной пробки-латунь",шт,1,/images/60/a2/a6/a2a63b743e9f397be4803354eee3bf81.png,/images/168/a2/a6/a2a63b743e9f397be4803354eee3bf81.png,/images/750/a2/a6/a2a63b743e9f397be4803354eee3bf81.png,/images/750/a2/a6/a2a63b743e9f397be4803354eee3bf81.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Донный клапан"",""id"":429,""externalId"":""8e1decec-ff99-11e4-9045-003048b99ee9""}]",429,Донный клапан,8e1decec-ff99-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":8,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":8,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":8,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,6409.08,469,4582.49,6409.08,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:27:34,null,4011097369495,"Донный клапан, Hansgrohe, для раковин и биде, 1 1/4"", хром",Без коллекции,5,45
-z0dhmwBpdxqoouj5AS8,null,false,catalog,26631000,26631000,null,,"Душевой гарнитур, Hansgrohe, Raindance Select S размер штанги, мм-900, размер шланга, мм-1600, диаметр ручного душа, мм-120, количество режимов-3, тип струи-RainAir, Rain, WhirlAir, комплектация-мыльница, цвет-хром","Душевой гарнитур, Hansgrohe, Raindance Select S размер штанги, мм-900, размер шланга, мм-1600, диаметр ручного душа, мм-120, количество режимов-3, тип струи-RainAir, Rain, WhirlAir, комплектация-мыльница, цвет-хром",шт,1,/images/60/26/77/26771dd56a5fd55abf0b9585a0ffda5d.png,/images/168/26/77/26771dd56a5fd55abf0b9585a0ffda5d.png,/images/750/26/77/26771dd56a5fd55abf0b9585a0ffda5d.png,/images/750/26/77/26771dd56a5fd55abf0b9585a0ffda5d.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Душевой гарнитур"",""id"":387,""externalId"":""d56e5a7f-852f-11e4-8887-003048b99ee9""}]",387,Душевой гарнитур,d56e5a7f-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":4,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":4,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,19060.96,469,13628.59,19060.96,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 10:34:41,null,4011097719092,"Душевой гарнитур, Hansgrohe, Raindance Select S, цвет-хром",Raindance Select S,2,45
-z17hmwBpdxqooujrEb6,null,false,catalog,72111000,72111000,null,,"Смеситель для раковины, Hansgrohe, Talis S, тип открывания воды-однорычажный, тип регулирования воды-керамический узел смешивания, тип установки-настенный, высота, мм-68, вынос излива, мм-225, цвет-хром, регулируемое ограничение температуры","Смеситель для раковины, Hansgrohe, Talis S, тип открывания воды-однорычажный, тип регулирования воды-керамический узел смешивания, тип установки-настенный, высота, мм-68, вынос излива, мм-225, цвет-хром, регулируемое ограничение температуры",шт,1,/images/60/12/7d/127d15bfe44c41d2d6cde2c8714210af.jpg,/images/168/12/7d/127d15bfe44c41d2d6cde2c8714210af.jpg,/images/750/12/7d/127d15bfe44c41d2d6cde2c8714210af.jpg,/images/750/12/7d/127d15bfe44c41d2d6cde2c8714210af.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Смеситель для раковины"",""id"":391,""externalId"":""d56e5a83-852f-11e4-8887-003048b99ee9""}]",391,Смеситель для раковины,d56e5a83-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,25555.41,469,18272.12,25555.41,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 10:34:41,null,4011097770284,"Смеситель для раковины, Hansgrohe, Talis S, цвет-хром",Talis S,5,45
uGzH43sB1FZ9qeQ6Rw1k,null,false,catalog,PLV220301401R2Y,PLV220301401R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-1405, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-1405, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":18,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":18,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,22374,469,22374,22374,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, PLV 22, 102*305*1405, R, RAL 9016 (белый), РОССИЯ",therm-x2 Line-V (PLV),10,90
WwtjF3IBne9BtIgc49s7,null,false,catalog,FTV220301801R2Y,FTV220301801R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 22, глубина, мм-100, высота, мм-300, длина, мм-1800, X2 Inside, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 22, глубина, мм-100, высота, мм-300, длина, мм-1800, X2 Inside, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/168/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/750/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/750/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""name"":""Радиаторы панельные"",""id"":177,""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":8,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,24720.77,469,13102.01,24720.77,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:28:35,null,4051487155789,"Радиатор, FTV 22, 100*300*1800, X2 Inside, R, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-V (FTV),10,90
rN7NdnoB1FZ9qeQ685_R,null,false,catalog,FK0220400401N2Y,FK0220400401N2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 22, глубина, мм-100, высота, мм-400, длина, мм-400, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 22, глубина, мм-100, высота, мм-400, длина, мм-400, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/168/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":19,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":19,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,9887.57,469,5240.41,9887.57,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:40:28,null,4051487173660,"Радиатор, FK0 22, 100*400*400, X2 Inside, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-K (FK0),10,90
WHoaenoB1FZ9qeQ6BsV9,null,false,catalog,FK0220400501N2Y,FK0220400501N2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 22, глубина, мм-100, высота, мм-400, длина, мм-500, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 22, глубина, мм-100, высота, мм-400, длина, мм-500, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/168/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":22,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":22,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,10940.78,469,5798.61,10940.78,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:23:28,null,4051487173677,"Радиатор, FK0 22, 100*400*500, X2 Inside, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-K (FK0),10,90
aSNbGHkBrsTDZq79hyG7,null,false,catalog,PLV120501301R2Z,PLV120501301R2Z,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 12, глубина, мм-66, высота, мм-505, длина, мм-1305, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 12, глубина, мм-66, высота, мм-505, длина, мм-1305, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":7,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":7,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,26674.8,469,26674.8,26674.8,false,false,false,0,"[{""name"":""Снято"",""nameShort"":""Снято"",""color"":""#2B72A3""},{""name"":""Распродажа"",""nameShort"":""Распродажа"",""color"":""#4DB946""}]",false,false,false,[],[],22-12-2021 10:37:49,null,,"[СНЯТО] Радиатор, PLV 12, 66*505*1305, R, RAL 9016 (белый) (нов.арт. PLV120501301R2Y)",,10,112
ayNbGHkBrsTDZq79hyG7,null,false,catalog,PLV120501101R2Z,PLV120501101R2Z,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 12, глубина, мм-66, высота, мм-505, длина, мм-1105, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 12, глубина, мм-66, высота, мм-505, длина, мм-1105, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":23,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":23,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,23335.2,469,23335.2,23335.2,false,false,false,0,"[{""name"":""Снято"",""nameShort"":""Снято"",""color"":""#2B72A3""},{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 11:04:13,null,4037486989808,"[СНЯТО] Радиатор, PLV 12, 66*505*1105, R, RAL 9016 (белый) (нов.арт. PLV120501101R2Y)",,10,112
-Nq2dnoB1FZ9qeQ644sZ,null,false,catalog,PLV220300901R2Z,PLV220300901R2Z,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-905, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-905, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":36,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":36,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,16065.6,469,16065.6,16065.6,false,false,false,0,"[{""name"":""Снято"",""nameShort"":""Снято"",""color"":""#2B72A3""},{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:58:56,null,4037486992488,"[СНЯТО] Радиатор, PLV 22, 102*305*905, R, RAL 9016 (белый) (нов.арт. PLV220300901R2Y)",therm-x2 Line-V (PLV),10,112
Adq2dnoB1FZ9qeQ644wZ,null,false,catalog,FTV110300701R2Y,FTV110300701R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 11, глубина, мм-61, высота, мм-300, длина, мм-700, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 11, глубина, мм-61, высота, мм-300, длина, мм-700, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/168/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/750/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/750/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,10034,469,5318.02,10034,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, FTV 11, 61*300*700, R, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-V (FTV),10,90
