sku,qty,price,special_price,group_price:Qartapanner 5,group_price:Qartapanner 10,group_price:Qartapanner 15,group_price:Qartapanner 20,group_price:Qartapanner 25,group_price:Qartapanner 30
6922183655263,0,700,700,700,650,650,650,,
8052086377974,9,57900,46350,46350,46350,46350,46350,,
3614272734548,0,56600,56600,53800,50950,48150,45300,,
3614271320346,0,0,01,0,01,0,01,0,01,0,01,0,01,,
57684,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8690604391929,0,1300,1300,1250,1200,1200,1200,,
8690604387274,0,950,950,950,900,900,900,,
8691190005856,0,4100,4100,3900,3700,3700,3700,,
8690604591879,1,3700,3550,3550,3350,3350,3350,,
8691190199081,0,950,950,950,900,900,900,,
57704,0,,,,,,,,
6930446201591,0,,,,,,,,
8011607033676,0,,,,,,,,
57715,0,,,,,,,,
3137370317210,0,,,,,,,,
57722,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8690604392018,0,900,900,900,850,850,850,,
5902082506560,0,2450,2450,2350,2250,2250,2250,,
3600541795846,0,1500,1500,1450,1350,1350,1350,,
3600541795860,0,1500,1500,1450,1350,1350,1350,,
100013,0,2300,2300,2200,2100,2100,2100,,
100016,0,3600,3600,3450,3250,3250,3250,,
100025,0,1950,1950,1900,1800,1800,1800,,
100027,0,3190,3190,3050,2900,2900,2900,,
100029,0,1900,1900,1850,1750,1750,1750,,
100035,0,1100,1100,1050,1000,1000,1000,,
100039,0,850,850,850,800,800,800,,
100041,0,1200,1200,1150,1100,1100,1100,,
100044,0,1350,1350,1300,1250,1250,1250,,
100053,0,1000,1000,950,900,900,900,,
100055,0,1820,1820,1750,1650,1650,1650,,
100060,0,800,800,800,750,750,750,,
100066,0,2250,2250,2150,2050,2050,2050,,
100072,0,5000,5000,4750,4500,4500,4500,,
100074,0,4000,4000,3800,3600,3600,3600,,
100082,0,1000,1000,950,900,900,900,,
100083,0,2860,2860,2750,2600,2600,2600,,
100084,0,3350,3350,3200,3050,3050,3050,,
100085,0,1450,1450,1400,1350,1350,1350,,
100088,0,2200,2200,2100,2000,2000,2000,,
100100,0,2250,2250,2150,2050,2050,2050,,
100102,0,1750,1750,1700,1600,1600,1600,,
100103,0,1100,1100,1050,1000,1000,1000,,
100104,0,1650,1650,1600,1500,1500,1500,,
100108,0,1300,1300,1250,1200,1200,1200,,
100096,0,2700,2700,2600,2450,2450,2450,,
100099,0,2700,2700,2600,2450,2450,2450,,
100109,0,1200,1200,1150,1100,1100,1100,,
100117,0,1100,1100,1050,1000,1000,1000,,
100120,0,910,910,900,850,850,850,,
3474636493241,0,4500,4500,4300,4050,4050,4050,,
100121,0,910,910,900,850,850,850,,
100127,0,1800,1800,1750,1650,1650,1650,,
100134,0,1400,1400,1350,1300,1300,1300,,
100138,0,2600,2600,2500,2350,2350,2350,,
100150,0,3900,3900,3750,3550,3550,3550,,
100153,0,2800,2800,2700,2550,2550,2550,,
100154,0,2100,2100,2000,1900,1900,1900,,
100158,0,1600,1600,1550,1450,1450,1450,,
8691190416225,0,1650,1650,1600,1500,1500,1500,,
3474636505890,0,10450,10450,9950,9450,9450,9450,,
8690604612833,0,450,450,450,450,450,450,,
4627089430571,0,2850,2850,2750,2600,2600,2600,,
8011607322633,12,11500,9200,9200,9200,9200,9200,,
57606,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8011607231966,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8011607326808,0,13500,13500,12850,12150,12150,12150,,
8011607326839,0,18750,18750,17850,16900,16900,16900,,
3145890458139,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3145890458238,0,0,01,0,01,0,01,0,01,0,01,0,01,,
2121236354778,0,550,550,550,500,500,500,,
6971453261086,0,1300,1300,1250,1200,1200,1200,,
03121127,0,1800,1800,1750,1650,1650,1650,,
2111112111111,0,2000,2000,1900,1800,1800,1800,,
2212312131221,0,900,900,900,850,850,850,,
2145469698787,0,1000,1000,950,900,900,900,,
2147852232222,0,1000,1000,950,900,900,900,,
03104487,0,900,900,900,850,850,850,,
2363935387414,0,1000,1000,950,900,900,900,,
03154474,0,900,900,900,850,850,850,,
2365478948547,0,700,700,700,650,650,650,,
236598745,0,2900,2900,2800,2650,2650,2650,,
2147889897456,0,300,300,300,300,300,300,,
291144586647,0,750,750,750,700,700,700,,
57670,0,2900,2900,2800,2650,2650,2650,,
2147587879663,0,750,750,750,700,700,700,,
2111122223232,0,650,650,650,600,600,600,,
8052086378544,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8052086377981,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271644053,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3474636362325,0,4000,4000,3800,3600,3600,3600,,
8690604387335,0,950,950,950,900,900,900,,
57700,0,450,450,450,450,450,450,,
8691190328313,0,1000,1000,950,900,900,900,,
8691190142193,0,700,700,700,650,650,650,,
5900717371958*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
34823064199420,0,,,,,,,,
57720,0,,,,,,,,
57726,0,0,01,0,01,0,01,0,01,0,01,0,01,,
57727,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4627090993980,0,2100,2100,2000,1900,1900,1900,,
4680007211935,2,1100,1050,1050,1000,1000,1000,,
4680007210952,0,900,900,900,850,850,850,,
8690604391943,0,900,900,900,850,850,850,,
2001030054788,0,0,01,0,01,0,01,0,01,0,01,0,01,,
100017,0,650,650,650,600,600,600,,
100020,0,2550,2550,2450,2300,2300,2300,,
100023,0,3100,3100,2950,2800,2800,2800,,
100026,0,2800,2800,2700,2550,2550,2550,,
100028,0,3000,3000,2850,2700,2700,2700,,
100030,0,3900,3900,3750,3550,3550,3550,,
100031,0,1910,1910,1850,1750,1750,1750,,
100032,0,1250,1250,1200,1150,1150,1150,,
100033,0,800,800,800,750,750,750,,
100036,0,1820,1820,1750,1650,1650,1650,,
100040,0,800,800,800,750,750,750,,
100046,0,1000,1000,950,900,900,900,,
100050,0,1900,1900,1850,1750,1750,1750,,
100052,0,1000,1000,950,900,900,900,,
100024,0,2930,2930,2800,2650,2650,2650,,
100064,0,3800,3800,3650,3450,3450,3450,,
100067,0,2250,2250,2150,2050,2050,2050,,
100068,0,2500,2500,2400,2250,2250,2250,,
100069,0,1600,1600,1550,1450,1450,1450,,
100071,0,1300,1300,1250,1200,1200,1200,,
100079,4,2800,2700,2700,2550,2550,2550,,
100086,0,950,950,950,900,900,900,,
100087,0,1650,1650,1600,1500,1500,1500,,
100094,0,850,850,850,800,800,800,,
100097,0,1500,1500,1450,1350,1350,1350,,
100113,0,1900,1900,1850,1750,1750,1750,,
3474636628889,1,8100,7700,7700,7300,7300,7300,,
3474636507085,0,4500,4500,4300,4050,4050,4050,,
100125,0,1650,1650,1600,1500,1500,1500,,
768614149408,3,77300,69600,69600,69600,65750,61850,,
3598380363817,0,32900,32900,31300,29650,28000,26350,,
58924,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4680007213960,0,1550,1500,1500,1400,1400,1400,,
4680007214127,1,1550,1500,1500,1400,1400,1400,,
4680007214035,1,1550,1500,1500,1400,1400,1400,,
4680007213939,0,1550,1550,1500,1400,1400,1400,,
4680007214080,0,1550,1550,1500,1400,1400,1400,,
3616300892442,3,78800,63050,63050,63050,63050,63050,,
3386460117531,0,50700,50700,48200,45650,43100,40600,,
3386460114691,4,49400,44500,44500,44500,42000,39550,,
3386460115001,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460113588,26,55250,44200,44200,44200,44200,44200,,
3386460118132,32,37350,29900,29900,29900,29900,29900,,
3386460118125,23,53950,43200,43200,43200,43200,43200,,
3386460118156,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8690604612734,0,400,400,400,400,400,400,,
8690604612772,0,400,400,400,400,400,400,,
8691190387150,0,450,450,450,450,450,450,,
8691190703837,0,550,550,550,500,500,500,,
9832130,0,,,,,,,,
9832131,0,,,,,,,,
9832149,0,,,,,,,,
9832150,0,,,,,,,,
9832151,0,,,,,,,,
9832152,0,,,,,,,,
9832153,0,,,,,,,,
9832171,0,,,,,,,,
9832172,0,,,,,,,,
9832173,0,,,,,,,,
9832174,0,,,,,,,,
9832176,0,,,,,,,,
9832178,0,,,,,,,,
9832191,0,,,,,,,,
9832192,0,,,,,,,,
9832193,0,,,,,,,,
9832194,0,,,,,,,,
9832207,0,,,,,,,,
9832208,0,,,,,,,,
9832210,0,,,,,,,,
9832806,0,,,,,,,,
9832808,0,,,,,,,,
9832809,0,,,,,,,,
9832811,0,,,,,,,,
9832822,0,,,,,,,,
9832832,0,,,,,,,,
9832833,0,,,,,,,,
9832834,0,,,,,,,,
9832835,0,,,,,,,,
9832837,0,,,,,,,,
983304,0,,,,,,,,
983308,0,,,,,,,,
983310,0,,,,,,,,
983311,0,,,,,,,,
4051564005747,0,2700,2700,2600,2450,2450,2450,,
4051564006362,0,4900,4900,4700,4450,4450,4450,,
4051564002067,0,1900,1900,1850,1750,1750,1750,,
4051564115859,0,1900,1900,1850,1750,1750,1750,,
4051564001053,0,1900,1900,1850,1750,1750,1750,,
4051564005020,0,1900,1900,1850,1750,1750,1750,,
8691190391058,0,700,700,700,650,650,650,,
8691190391089,0,700,700,700,650,650,650,,
8691190391102,0,700,700,700,650,650,650,,
8691190391119,0,700,700,700,650,650,650,,
8691190391157,0,700,700,700,650,650,650,,
8691190391164,0,700,700,700,650,650,650,,
8691190391171,0,700,700,700,650,650,650,,
8691190391188,0,700,700,700,650,650,650,,
8691190142162,0,700,700,700,650,650,650,,
37259417,0,700,700,700,650,650,650,,
8691190142186,0,700,700,700,650,650,650,,
37259419,0,700,700,700,650,650,650,,
1405,0,260,260,250,250,250,250,,
1407,0,260,260,250,250,250,250,,
3713701,0,550,550,550,500,500,500,,
3713703,0,550,550,550,500,500,500,,
37137122,0,550,550,550,500,500,500,,
37137123,0,550,550,550,500,500,500,,
44538,0,42900,42900,42900,42900,42900,42900,,
44539,0,48800,48800,48800,48800,48800,48800,,
44540,0,47000,47000,47000,47000,47000,47000,,
44541,0,21100,21100,21100,21100,21100,21100,,
3600542218566,0,1500,1500,1450,1350,1350,1350,,
3600542033558,0,1250,1250,1200,1150,1150,1150,,
4690214689373,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271269171,1,14000,11200,11200,11200,11200,11200,,
3614272449572,3,26900,18850,18850,18850,18850,18850,,
3614272826557,5,70000,49000,49000,49000,49000,49000,,
3614272824966,0,47400,47400,45050,42700,40300,37950,,
3614272321687,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614272694033,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271430540,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460109574,32,45500,40950,40950,40950,38700,36400,,
3386460115940,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382993827,0,7800,7800,7450,7050,6650,6250,,
8054382996309,3,7800,3900,3900,3900,3900,3900,,
8057014298437,14,10600,8500,8500,8500,8500,8500,,
8052469791175,0,0,01,0,01,0,01,0,01,0,01,0,01,,
2147896365487,0,650,650,650,600,600,600,,
2363536359898,0,1000,1000,950,900,900,900,,
03210021,0,800,800,800,750,750,750,,
2147487899663,0,1050,1050,1000,950,950,950,,
3614228220903,9,48900,44050,44050,44050,41600,39150,,
2223636354178,0,1000,1000,950,900,900,900,,
8815,0,2900,2900,2800,2650,2650,2650,,
8052086377950,6,29900,26950,26950,26950,25450,23950,,
4627115397540,26,350,350,350,350,350,350,,
57699,0,500,500,500,450,450,450,,
57703,0,450,450,450,450,450,450,,
4600890550034,0,,,,,,,,
57709,0,700,700,700,650,650,650,,
8691190142094,0,700,700,700,650,650,650,,
5902026631266,0,2700,2700,2600,2450,2450,2450,,
57713,0,780,780,750,750,750,750,,
57721,0,0,01,0,01,0,01,0,01,0,01,0,01,,
57724,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4680007210938,0,1200,1200,1150,1100,1100,1100,,
8690604391899,0,900,900,900,850,850,850,,
8690604391950,0,900,900,900,850,850,850,,
8690604391981,0,900,900,900,850,850,850,,
8690604392001,0,900,900,900,850,850,850,,
100014,0,2150,2150,2050,1950,1950,1950,,
100021,0,2850,2850,2750,2600,2600,2600,,
100034,0,800,800,800,750,750,750,,
100045,0,1300,1300,1250,1200,1200,1200,,
100047,0,1100,1100,1050,1000,1000,1000,,
100048,0,1900,1900,1850,1750,1750,1750,,
100049,0,1250,1250,1200,1150,1150,1150,,
100054,0,1000,1000,950,900,900,900,,
100058,0,2400,2400,2300,2200,2200,2200,,
100059,0,3800,3800,3650,3450,3450,3450,,
100062,0,3800,3800,3650,3450,3450,3450,,
100073,0,3800,3800,3650,3450,3450,3450,,
100075,0,3450,3450,3300,3150,3150,3150,,
100078,0,1700,1700,1650,1550,1550,1550,,
100080,0,1950,1950,1900,1800,1800,1800,,
100101,0,2200,2200,2100,2000,2000,2000,,
100105,0,2100,2100,2000,1900,1900,1900,,
100106,0,1650,1650,1600,1500,1500,1500,,
100093,0,2300,2300,2200,2100,2100,2100,,
100098,0,1100,1100,1050,1000,1000,1000,,
100110,0,3200,3200,3050,2900,2900,2900,,
100112,0,1200,1200,1150,1100,1100,1100,,
100114,0,900,900,900,850,850,850,,
100116,0,1230,1230,1200,1150,1150,1150,,
3474636807222,0,8100,8100,7700,7300,7300,7300,,
3474630669512,0,4500,4500,4300,4050,4050,4050,,
3474630669772,0,4500,4500,4300,4050,4050,4050,,
100119,0,2730,2730,2600,2500,2500,2500,,
3474636974115,2,8100,7700,7700,7300,7300,7300,,
3474630324381,0,4500,4500,4300,4050,4050,4050,,
100126,0,2700,2700,2600,2450,2450,2450,,
100128,0,1950,1950,1900,1800,1800,1800,,
100135,0,1800,1800,1750,1650,1650,1650,,
100160,0,2100,2100,2000,1900,1900,1900,,
100161,0,2300,2300,2200,2100,2100,2100,,
100164,0,2200,2200,2100,2000,2000,2000,,
100167,0,1200,1200,1150,1100,1100,1100,,
100168,0,1150,1150,1100,1050,1050,1050,,
100170,0,1300,1300,1250,1200,1200,1200,,
100171,0,2500,2500,2400,2250,2250,2250,,
100172,0,2450,2450,2350,2250,2250,2250,,
100174,0,2500,2500,2400,2250,2250,2250,,
100180,0,2400,2400,2300,2200,2200,2200,,
100187,0,1750,1750,1700,1600,1600,1600,,
100191,0,1550,1550,1500,1400,1400,1400,,
3614227548725,4,76800,61450,61450,61450,61450,61450,,
017854100183,0,2500,2500,2400,2250,2150,2000,,
017854100428,11,2500,2000,2000,2000,2000,2000,,
017854100404,0,2500,2500,2400,2250,2150,2000,,
017854100244,0,2500,2500,2400,2250,2150,2000,,
017854100237,19,3800,3050,3050,3050,3050,3050,,
730852112704,0,33800,33800,32150,30450,28750,27050,,
730852157187,3,22800,18250,18250,18250,18250,18250,,
730852157279,6,22800,18250,18250,18250,18250,18250,,
730852157293,0,22800,22800,21700,20550,19400,18250,,
730852157309,0,22800,22800,21700,20550,19400,18250,,
730852157316,5,22800,18250,18250,18250,18250,18250,,
730852157347,5,22800,18250,18250,18250,18250,18250,,
8690604135950*,0,450,450,450,450,450,450,,
8690604013555,0,450,450,450,450,450,450,,
8690604145713,0,450,450,450,450,450,450,,
8690604011131,0,450,450,450,450,450,450,,
8690604011261,0,450,450,450,450,450,450,,
8690604109043*,0,750,750,750,700,700,700,,
8690604089192,0,450,450,450,450,450,450,,
016401114017,0,1400,1400,1350,1300,1300,1300,,
4045787238594,0,7600,7600,7250,6850,6850,6850,,
4045787240085,0,6150,6150,5850,5550,5550,5550,,
4045787240528,0,5800,5800,5550,5250,5250,5250,,
4045787240245,0,5800,5800,5550,5250,5250,5250,,
3052503030227,0,1800,1800,1750,1650,1650,1650,,
8691190466152,0,1300,1300,1250,1200,1200,1200,,
8691190466060,0,1300,1300,1250,1200,1200,1200,,
8691190466251,0,1300,1300,1250,1200,1200,1200,,
8691190466244,0,1300,1300,1250,1200,1200,1200,,
8691190466046,0,1300,1300,1250,1200,1200,1200,,
8691190466176,0,1300,1300,1250,1200,1200,1200,,
8691190168025,0,650,650,650,600,600,600,,
8691190066482,0,1000,1000,950,900,900,900,,
8691190068653,0,950,950,950,900,900,900,,
8691190069261,0,2300,2300,2200,2100,2100,2100,,
8691190198510,0,950,950,950,900,900,900,,
3605533009062,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605533278598,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605533009901,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605532639390,0,0,01,0,01,0,01,0,01,0,01,0,01,,
37603,0,,,,,,,,
3605532639741,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605532640518,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605533128497,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3147752763016,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605533020074,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440071803,0,,,,,,,,
3365440564381,0,0,01,0,01,0,01,0,01,0,01,0,01,,
37680,0,,,,,,,,
3365440662308,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440666672,0,,,,,,,,
37702,0,,,,,,,,
3365440667150,0,,,,,,,,
37710,0,,,,,,,,
37716,0,,,,,,,,
3365440094369,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440159754,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440159549,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440159617,0,,,,,,,,
3365440681859,0,0,01,0,01,0,01,0,01,0,01,0,01,,
100130,0,3000,3000,2850,2700,2700,2700,,
100136,0,1950,1950,1900,1800,1800,1800,,
100141,0,1950,1950,1900,1800,1800,1800,,
100145,0,3600,3600,3450,3250,3250,3250,,
100159,0,2550,2550,2450,2300,2300,2300,,
100166,0,1950,1950,1900,1800,1800,1800,,
100176,0,1750,1750,1700,1600,1600,1600,,
100178,0,2200,2200,2100,2000,2000,2000,,
100184,0,1400,1400,1350,1300,1300,1300,,
100189,0,1950,1950,1900,1800,1800,1800,,
100190,0,2200,2200,2100,2000,2000,2000,,
100194,0,1900,1900,1850,1750,1750,1750,,
5901761939323,0,1000,700,700,700,700,700,,
5901761991512,0,1000,1000,950,900,900,900,,
3700066738462,8,59000,53100,53100,53100,50150,47200,,
,0,70000,70000,66500,63000,59500,56000,,
100201,0,4600,4600,4400,4150,4150,4150,,
100204,0,3700,3700,3550,3350,3350,3350,,
017854098701,0,2500,2500,2400,2250,2150,2000,,
017854100411,0,2500,2500,2400,2250,2150,2000,,
017854100251,0,2500,2500,2400,2250,2150,2000,,
730852157118,5,22800,18250,18250,18250,18250,18250,,
730852157125,6,22800,18250,18250,18250,18250,18250,,
730852157330,4,22800,18250,18250,18250,18250,18250,,
730852160743,4,35750,32200,32200,32200,30400,28600,,
730852160750,0,35750,35750,34000,32200,30400,28600,,
30168312,0,4000,2000,2000,2000,2000,2000,,
3365440225305,4,18800,15050,15050,15050,15050,15050,,
3614271755346,7,27100,21700,21700,21700,21700,21700,,
3614271430298,7,27100,21700,21700,21700,21700,21700,,
3614272387591,3,23000,18400,18400,18400,18400,18400,,
3614272824973,0,75600,37800,37800,37800,37800,37800,,
30150959,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271739964,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271578525,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460058391,0,19400,19400,18450,17500,16500,15550,,
3386460058414,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460109567,13,58500,52650,52650,52650,49750,46800,,
3386460109581,8,25350,22850,22850,22850,21550,20300,,
3386460117159,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460115704,0,5800,5800,5550,5250,4950,4650,,
3386460078528,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382992523,0,7800,7800,7450,7050,6650,6250,,
8057014298499,0,18500,9250,9250,9250,9250,9250,,
8052469790567,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8052469790598,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382992950,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382992936,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382990901,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382997436,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8054382997528,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8050262409549,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8050262409563,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8050262409587,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8056364373603,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4680038356971,1,5300,5050,5050,4800,4800,4800,,
100011,0,2750,2750,2650,2500,2500,2500,,
5902101504515,0,800,800,800,750,750,750,,
5901761908800,0,,,,,,,,
5901761906233,0,,,,,,,,
8691190067151,0,1750,1750,1700,1600,1600,1600,,
8691190067588,0,1750,1750,1700,1600,1600,1600,,
8691190200862,0,800,800,800,750,750,750,,
8691190071035,0,2600,2600,2500,2350,2350,2350,,
8691190071080,0,2600,2600,2500,2350,2350,2350,,
8691190071066,0,2600,2600,2500,2350,2350,2350,,
8691190452032,0,1350,1350,1300,1250,1250,1250,,
8691190452094,0,1350,1350,1300,1250,1250,1250,,
6296569012439,0,1350,1350,1300,1250,1250,1250,,
8691190329044,0,1000,1000,950,900,900,900,,
6296569011913,0,1000,1000,950,900,900,900,,
8691190329037,0,1000,1000,950,900,900,900,,
8691190328030,0,1000,1000,950,900,900,900,,
100137,0,4200,4200,4000,3800,3800,3800,,
100139,0,3300,3300,3150,3000,3000,3000,,
100140,0,2500,2500,2400,2250,2250,2250,,
100142,0,1050,1050,1000,950,950,950,,
100143,0,1050,1050,1000,950,950,950,,
100144,0,800,800,800,750,750,750,,
100146,0,3500,3500,3350,3150,3150,3150,,
100147,0,3500,3500,3350,3150,3150,3150,,
100148,0,3200,3200,3050,2900,2900,2900,,
100149,0,2700,2700,2600,2450,2450,2450,,
100151,0,5200,5200,4950,4700,4700,4700,,
100162,0,1950,1950,1900,1800,1800,1800,,
100165,0,2400,2400,2300,2200,2200,2200,,
100169,0,1400,1400,1350,1300,1300,1300,,
100175,0,2250,2250,2150,2050,2050,2050,,
100177,0,1950,1950,1900,1800,1800,1800,,
100185,0,1050,1050,1000,950,950,950,,
100192,0,2100,2100,2000,1900,1900,1900,,
100193,0,1800,1800,1750,1650,1650,1650,,
100196,0,1400,1400,1350,1300,1300,1300,,
100197,0,1400,1400,1350,1300,1300,1300,,
3442152005798,0,9900,9900,9450,8950,8450,7950,,
5907609335982,0,1350,1350,1300,1250,1250,1250,,
3614227548640,1,61000,48800,48800,48800,48800,48800,,
3614227548602,5,42300,33850,33850,33850,33850,33850,,
100200,0,4700,4700,4500,4250,4250,4250,,
100203,0,2900,2900,2800,2650,2650,2650,,
100205,0,2000,2000,1900,1800,1800,1800,,
5902082539032,0,2800,2800,2700,2550,2550,2550,,
017854100725,0,2500,2500,2400,2250,2150,2000,,
017854100169,11,2500,2000,2000,2000,2000,2000,,
017854100190,8,2500,2000,2000,2000,2000,2000,,
017854097476,0,2500,2500,2400,2250,2150,2000,,
017854101067,0,2500,2500,2400,2250,2150,2000,,
017854100466,0,2500,2500,2400,2250,2150,2000,,
017854100473,0,2500,2500,2400,2250,2150,2000,,
768614143246,3,51950,46800,46800,46800,44200,41600,,
729238143487,4,44500,35600,35600,35600,35600,35600,,
768614143475,1,24600,22150,22150,22150,20950,19700,,
730852157132,5,22800,18250,18250,18250,18250,18250,,
730852157156,2,22800,18250,18250,18250,18250,18250,,
730852157170,7,22800,18250,18250,18250,18250,18250,,
730852157323,2,22800,18250,18250,18250,18250,18250,,
8690604012015,0,450,450,450,450,450,450,,
8690604012404,0,450,450,450,450,450,450,,
8690604044023*,0,450,450,450,450,450,450,,
8690604012381,0,450,450,450,450,450,450,,
8690606011292*,0,450,450,450,450,450,450,,
8690604020744,0,450,450,450,450,450,450,,
8690604013654,0,450,450,450,450,450,450,,
3365440666511,0,,,,,,,,
3365440159129,0,,,,,,,,
3365440159822,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440160033,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3614271105592,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3365440159334,0,,,,,,,,
37732,0,,,,,,,,
3365440159198,0,,,,,,,,
730852160835,0,35750,32200,32200,32200,30400,28600,,
730852160897,3,35750,32200,32200,32200,30400,28600,,
730852160903,5,35750,32200,32200,32200,30400,28600,,
729238155954,4,54000,43200,43200,43200,43200,43200,,
768614155942,2,33800,30450,30450,30450,28750,27050,,
768614154785,4,45650,32000,32000,32000,32000,32000,,
730852051461,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052192,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052482,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052499,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052505,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052642,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052673,0,0,01,0,01,0,01,0,01,0,01,0,01,,
730852052680,0,0,01,0,01,0,01,0,01,0,01,0,01,,
57992,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8058045420361,0,0,01,0,01,0,01,0,01,0,01,0,01,,
37137119,0,550,550,550,500,500,500,,
3713702,0,550,550,550,500,500,500,,
37139157,0,,,,,,,,
37139106,0,,,,,,,,
37139102,0,,,,,,,,
37139205,0,,,,,,,,
37139122,0,,,,,,,,
5900717291119*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717580817*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717580916*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717590113*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717590212*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717564039*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717564046*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717565487,0,20900,20900,19900,18850,17800,16750,,
5900717565487*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5900717202252*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8011607270910,0,6700,6700,6400,6050,6050,6050,,
8011607275991,1,2000,2000,2000,2000,2000,2000,,
8011607237739,0,2000,2000,2000,2000,2000,2000,,
6930446200716,0,1000,1000,950,900,900,900,,
8690604391967,0,900,900,900,850,850,850,,
100012,0,2000,2000,1900,1800,1800,1800,,
100015,0,1350,1350,1300,1250,1250,1250,,
100018,0,2300,2300,2200,2100,2100,2100,,
100019,0,4030,4030,3850,3650,3650,3650,,
100022,0,1450,1450,1400,1350,1350,1350,,
100037,0,1500,1500,1450,1350,1350,1350,,
100038,0,650,650,650,600,600,600,,
100042,0,1200,1200,1150,1100,1100,1100,,
100043,0,1150,1150,1100,1050,1050,1050,,
100051,0,1690,1690,1650,1550,1550,1550,,
100056,0,1700,1700,1650,1550,1550,1550,,
100057,0,2500,2500,2400,2250,2250,2250,,
100061,0,2100,2100,2000,1900,1900,1900,,
100063,0,3400,3400,3250,3100,3100,3100,,
100065,0,3450,3450,3300,3150,3150,3150,,
100070,0,2150,2150,2050,1950,1950,1950,,
100076,0,4000,4000,3800,3600,3600,3600,,
100077,0,3640,3640,3500,3300,3300,3300,,
100081,0,1800,1800,1750,1650,1650,1650,,
100089,0,1600,1600,1550,1450,1450,1450,,
100107,0,3650,3650,3500,3300,3300,3300,,
100090,0,2500,2500,2400,2250,2250,2250,,
100091,0,600,600,600,550,550,550,,
100092,0,600,600,600,550,550,550,,
100095,0,850,850,850,800,800,800,,
100111,0,850,850,850,800,800,800,,
